ConversationId,TurnNo,UtteranceId,Speaker,Utterance,Intent,Slot 
429,10,429_10,Bot,Where would you like to go?,,
429,11,429_11,User,"Sure, Palanpur junction",inform,ODestinationDestination
429,12,429_12,Bot,"Please enter your preferred coach type. (ex- 2ac, cc, sleeper etc.)",,
429,13,429_13,User,2S,inform,ClassCode
429,14,429_14,Bot,Total Fare is Rs.None,,
429,15,429_15,Bot,Anything else I can assist you with ?,,
429,16,429_16,User,Nahi,deny,O
429,17,429_17,Bot,Done. Aapki koi bhi aur train related samasya aap hamse puch sakte hain.,,
430,0,430_0,User,Hello,greet,O
430,1,430_1,Bot,Hi. Main Sevak hun. Apni loi bhi train sambandhit query puchiye,,
430,2,430_2,User,mujhe train layout dikhna hai,coach_layout,OOOOO
430,3,430_3,Bot,"Sir, what’s your train number",,
430,4,430_4,User,Yeah its 12382,inform,OOTrainNo
430,5,430_5,Bot,"1) Engine - ENG
2) Generator - PWR
3) General - GN
4) General - GN
5) AC 1 tier - HA1
6) AC 2 tier - A1
7) AC 2 tier - A2
8) AC 3 tier - B1
9) AC 3 tier - B2
10) AC 3 tier - B3
11) Pantry - PC
12) Sleeper - S1
13) Sleeper - S2
14) Sleeper - S3
15) Sleeper - S4
16) Sleeper - S5
17) Sleeper - S6
18) Sleeper - S7
19) Sleeper - S8
20) Sleeper - S9
21) Sleeper - S10
22) Sleeper - S11
23) Generator - PWR",,
430,6,430_6,Bot,Let me know if I can help you with anything else.,,
430,7,430_7,User,ticket fare,train_fare,OO
430,8,430_8,Bot,What will be your source station?,,
430,9,430_9,User,I will travel from New delhi,inform,OOOOSourceSource
430,10,430_10,Bot,Where would you like to go?,,
430,11,430_11,User,I will travel to Durgapur,inform,OOOODestination
430,12,430_12,Bot,"kindly provide the coach type you would like to travel by. (ex- 2ac, cc, sleeper etc.)",,
430,13,430_13,User,3AC,inform,ClassCode
430,14,430_14,Bot,Total Fare is Rs.1288,,
430,15,430_15,Bot,Let me know if I can help you with anything else.,,
430,16,430_16,User,Nahi,deny,O
430,17,430_17,Bot,Sevak se sampark karne k liye dhanyawad,,
431,0,431_0,User,hi pal!,greet,OO
431,1,431_1,Bot,Hi. Main Sevak hun. Apni loi bhi train sambandhit query puchiye,,
431,2,431_2,User,can you show me the train layout,coach_layout,OOOOOOO
431,3,431_3,Bot,Please enter your train number,,
431,4,431_4,User,12510,inform,TrainNo
431,5,431_5,Bot,"1) Engine - ENG
2) Gen/Disabled - GRD
3) General - GN
4) Sleeper - S1
5) Sleeper - S2
6) Sleeper - S3
7) Sleeper - S4
8) Sleeper - S5
9) AC 2 tier - A1
10) AC 3 tier - B1
11) AC 3 tier - B2
12) AC 3 tier - B3
13) AC 3 tier - B4
14) AC 2 tier - A2
15) AC 3 tier - B5
16) AC 3 tier - B6
17) AC 3 tier - B7
18) Pantry - PC
19) Sleeper - S6
20) Sleeper - S7
21) Sleeper - S8
22) Sleeper - S9
23) Sleeper - S10
24) General - GN
25) Gen/Disabled - GRD",,
431,6,431_6,Bot,May I help you with anything else ?,,
431,7,431_7,User,what is the cost of SLEEPER from Dhupguri to Vishakapatnam,train_fare,OOOOOClassCodeOSourceODestination
431,8,431_8,Bot,Total Fare is Rs.753.5,,
431,9,431_9,Bot,Let me know if I can help you with anything else.,,
431,10,431_10,User,Nahi,deny,O
431,11,431_11,Bot,Done. Aapki koi bhi aur train related samasya aap hamse puch sakte hain.,,
432,0,432_0,User,namaskar ji,greet,OO
432,1,432_1,Bot,"Hello. Main Sevak, aapki kaise sahayata kar sakta hun",,
432,2,432_2,User,mujhe train ke saare dibbo ke baare me information chahiye,coach_layout,OOOOOOOOOO
432,3,432_3,Bot,"Sir, what’s your train number",,
432,4,432_4,User,"Sure, 12346",inform,OTrainNo
432,5,432_5,Bot,"1) Engine - ENG
2) Gen/Disabled - GRD
3) General - GN
4) AC 1 tier - HA1
5) AC 2 tier - A1
6) AC 3 tier - B3
7) AC 3 tier - B2
8) AC 3 tier - B1
9) Pantry - PC
10) Sleeper - S13
11) Sleeper - S12
12) Sleeper - S11
13) Sleeper - S10
14) Sleeper - S9
15) Sleeper - S8
16) Sleeper - S7
17) Sleeper - S6
18) Sleeper - S5
19) Sleeper - S4
20) Sleeper - S3
21) Sleeper - S2
22) Sleeper - S1
23) General - GN
24) General - GN
25) Gen/Disabled - GRD",,
432,6,432_6,Bot,Anything else I can assist you with ?,,
432,7,432_7,User,what is the cost of sleeper,train_fare,OOOOOClassCode
432,8,432_8,Bot,What will be your source station?,,
432,9,432_9,User,"Sure, Guwahati",inform,OSource
432,10,432_10,Bot,What travelling Destination you would like to go?,,
432,11,432_11,User,Yeah its Rampur hat,inform,OODestinationDestination
432,12,432_12,Bot,Total Fare is Rs.407.0,,
432,13,432_13,Bot,May I help you with anything else ?,,
432,14,432_14,User,Bas aur kuch nahi,deny,OOOO
432,15,432_15,Bot,Sevak se sampark karne k liye dhanyawad,,
433,0,433_0,User,Hello,greet,O
433,1,433_1,Bot,"Hello. Main Sevak, aapki kaise sahayata kar sakta hun",,
433,2,433_2,User,mujhe train 12803 ka coach layout ka jaankari chahiye,coach_layout,OOTrainNoOOOOOO
433,3,433_3,Bot,"1) Engine - ENG
2) Gen/Disabled - GRD
3) General - GN
4) General - GN
5) AC 3 tier - B1
6) AC 3 tier - B2
7) AC 3 tier - B3
8) AC 3 tier - B4
9) AC 2 tier - A1
10) AC 2 tier - A2
11) Sleeper - S1
12) Sleeper - S2
13) Sleeper - S3
14) Sleeper - S4
15) Sleeper - S5
16) Sleeper - S6
17) Sleeper - S7
18) Sleeper - S8
19) Sleeper - S9
20) General - GN
21) General - GN
22) General - GN
23) Gen/Disabled - GRD",,
433,4,433_4,Bot,May I help you with anything else ?,,
433,5,433_5,User,what is the price of 1ac from Pandhurna to Hoshangabad,train_fare,OOOOOClassCodeOSourceODestination
433,6,433_6,Bot,Total Fare is Rs.422,,
433,7,433_7,Bot,Let me know if I can help you with anything else.,,
433,8,433_8,User,No,deny,O
433,9,433_9,Bot,Done. Aapki koi bhi aur train related samasya aap hamse puch sakte hain.,,
434,0,434_0,User,good evening,greet,OO
434,1,434_1,Bot,Hi. Main Sevak hun. Apni loi bhi train sambandhit query puchiye,,
434,2,434_2,User,12976 me kitne tarah ke coaches uplabdh hai,coach_layout,TrainNoOOOOOOO
434,3,434_3,Bot,"1) Engine - ENG
2) Gen/Disabled - GRD
3) General - GN
4) Sleeper - S1
5) Sleeper - S2
6) Sleeper - S3
7) Sleeper - S4
8) Sleeper - S5
9) Sleeper - S6
10) Sleeper - S7
11) Sleeper - S8
12) Sleeper - S9
13) Sleeper - S10
14) Sleeper - S11
15) Pantry - PC
16) AC 3 tier - B1
17) AC 3 tier - B2
18) AC 3 tier - B3
19) AC 3 tier - B4
20) AC 3 tier - B5
21) AC 2 tier - A1
22) AC 2 tier - A2
23) AC 1 tier - HA1
24) General - GN
25) Gen/Disabled - GRD",,
434,4,434_4,Bot,Anything else I can assist you with ?,,
434,5,434_5,User,ticket fare,train_fare,OO
434,6,434_6,Bot,From which station you would like to start?,,
434,7,434_7,User,I will travel from Sevagram,inform,OOOOSource
434,8,434_8,Bot,What Destination would you like to travel to?,,
434,9,434_9,User,"Sure, Bangalore cy junction",inform,ODestinationDestinationDestination
434,10,434_10,Bot,"Please enter your preferred coach type. (ex- 2ac, cc, sleeper etc.)",,
434,11,434_11,User,1AC,inform,ClassCode
434,12,434_12,Bot,Total Fare is Rs.2346,,
434,13,434_13,Bot,May I help you with anything else ?,,
434,14,434_14,User,No,deny,O
434,15,434_15,Bot,Sevak se sampark karne k liye dhanyawad,,
435,0,435_0,User,namaste,greet,O
435,1,435_1,Bot,Hello. Apni query bataye,,
435,2,435_2,User,train number 22688 ka coach layout bataye ,coach_layout,OOTrainNoOOOOO
435,3,435_3,Bot,"1) Engine - ENG
2) Gen/Disabled - GRD
3) General - GN
4) General - GN
5) AC 3 tier - B2
6) Sleeper - S5
7) Sleeper - S6
8) Sleeper - S7
9) Sleeper - S8
10) Gen/Disabled - GRD",,
435,4,435_4,Bot,May I help you with anything else ?,,
435,5,435_5,User,what is the price of 1a ,train_fare,OOOOOClassCodeO
435,6,435_6,Bot,From which station you would like to start?,,
435,7,435_7,User,Yeah its Sevagram,inform,OOSource
435,8,435_8,Bot,Where are you looking to go?,,
435,9,435_9,User,Yeah its Chennai central,inform,OODestinationDestination
435,10,435_10,Bot,Total Fare is Rs.2030,,
435,11,435_11,Bot,Let me know if I can help you with anything else.,,
435,12,435_12,User,No,deny,O
435,13,435_13,Bot,Sevak se sampark karne k liye dhanyawad,,
436,0,436_0,User,hi pal!,greet,OO
436,1,436_1,Bot,Hello. Apni query bataye,,
436,2,436_2,User,mujhe train ke saare dibbo ke baare me information chahiye,coach_layout,OOOOOOOOOO
436,3,436_3,Bot,Please enter valid train number,,
436,4,436_4,User,Sorry man! its 12952,inform,OOOTrainNo
436,5,436_5,Bot,"1) Engine - ENG
2) Generator - PWR
3) AC 1 tier - H1
4) Pantry - PC
5) AC 2 tier - A5
6) AC 2 tier - A4
7) AC 2 tier - A3
8) AC 2 tier - A2
9) AC 2 tier - A1
10) AC 3 tier - B10
11) AC 3 tier - B9
12) AC 3 tier - B8
13) Pantry - PC
14) AC 3 tier - B7
15) AC 3 tier - B6
16) AC 3 tier - B5
17) AC 3 tier - B4
18) AC 3 tier - B3
19) AC 3 tier - B2
20) AC 3 tier - B1
21) Generator - PWR",,
436,6,436_6,Bot,Let me know if I can help you with anything else.,,
436,7,436_7,User,how much money,train_fare,OOO
436,8,436_8,Bot,Tell us your source station,,
436,9,436_9,User,Yeah its Kota junction,inform,OOSourceSource
436,10,436_10,Bot,What travelling Destination you would like to go?,,
436,11,436_11,User,I will travel to Vadodara junction,inform,OOOODestinationDestination
436,12,436_12,Bot,"Please enter your preferred coach type. (ex- 2ac, cc, sleeper etc.)",,
436,13,436_13,User,1AC,inform,ClassCode
436,14,436_14,Bot,Total Fare is Rs.1056,,
436,15,436_15,Bot,Let me know if I can help you with anything else.,,
436,16,436_16,User,No,deny,O
436,17,436_17,Bot,Done. Aapki koi bhi aur train related samasya aap hamse puch sakte hain.,,
437,0,437_0,User,namaste,greet,O
437,1,437_1,Bot,Hi. Main Sevak hun. Apni loi bhi train sambandhit query puchiye,,
437,2,437_2,User,mujhe train 12314 ka coach layout jaanna hai,coach_layout,OOTrainNoOOOOO
437,3,437_3,Bot,"1) Engine - ENG
2) Generator - PWR
3) AC 2 tier - A3
4) AC 2 tier - A2
5) AC 2 tier - A1
6) AC 1 tier - H1
7) Pantry - PC
8) AC 3 tier - B13
9) AC 3 tier - B12
10) AC 3 tier - B11
11) AC 3 tier - B10
12) AC 3 tier - B9
13) AC 3 tier - B8
14) AC 3 tier - B7
15) AC 3 tier - B6
16) AC 3 tier - B5
17) AC 3 tier - B4
18) AC 3 tier - B3
19) AC 3 tier - B2
20) AC 3 tier - B1
21) Generator - PWR",,
437,4,437_4,Bot,Let me know if I can help you with anything else.,,
437,5,437_5,User,what is the price of 1A from Mughal sarai junction to Sealdah,train_fare,OOOOOClassCodeOSourceSourceSourceODestination
437,6,437_6,Bot,Total Fare is Rs.1334,,
437,7,437_7,Bot,Let me know if I can help you with anything else.,,
437,8,437_8,User,Nahi,deny,O
437,9,437_9,Bot,Sevak se sampark karne k liye dhanyawad,,
438,0,438_0,User,Hey,greet,O
438,1,438_1,Bot,"Hello. Main Sevak, aapki kaise sahayata kar sakta hun",,
438,2,438_2,User,can you tell me coache layout,coach_layout,OOOOOO
438,3,438_3,Bot,Can I have your train number,,
438,4,438_4,User,Yeah its 15015,inform,OOTrainNo
438,5,438_5,Bot,"1) Engine - ENG
2) Gen/Disabled - GRD
3) General - GN
4) General - GN
5) General - GN
6) Sleeper - S1
7) Sleeper - S2
8) Sleeper - S3
9) Sleeper - S4
10) Sleeper - S5
11) Sleeper - S6
12) Sleeper - S7
13) Sleeper - S8
14) Sleeper - S9
15) Sleeper - S10
16) Sleeper - S11
17) AC 2 tier - A1
18) AC 3 tier - B1
19) AC 3 tier - B2
20) AC 3 tier - B3
21) General - GN
22) General - GN
23) General - GN
24) Gen/Disabled - GRD",,
438,6,438_6,Bot,Let me know if I can help you with anything else.,,
438,7,438_7,User,what is the cost of SLEEPER,train_fare,OOOOOClassCode
438,8,438_8,Bot,Please enter source station,,
438,9,438_9,User,"Sure, Barabanki junction",inform,OSourceSource
438,10,438_10,Bot,Where are you looking to go?,,
438,11,438_11,User,"Sure, Hindupur",inform,ODestination
438,12,438_12,Bot,Total Fare is Rs.1098.0,,
438,13,438_13,Bot,Let me know if I can help you with anything else.,,
438,14,438_14,User,No,deny,O
438,15,438_15,Bot,Done. Aapki koi bhi aur train related samasya aap hamse puch sakte hain.,,
439,0,439_0,User,namaste sevak,greet,OO
439,1,439_1,Bot,"Hello. Main Sevak, aapki kaise sahayata kar sakta hun",,
439,2,439_2,User,12902 ka coach layout dikhna hai,coach_layout,TrainNoOOOOO
439,3,439_3,Bot,"1) Engine - ENG
2) Gen/Disabled - GRD
3) General - GN
4) AC 1 tier - H1
5) AC 2 tier - A1
6) AC 2 tier - A2
7) AC 2 tier - A3
8) AC 3 tier - B1
9) AC 3 tier - B2
10) AC 3 tier - B3
11) AC 3 tier - B4
12) AC 3 tier - B5
13) AC 3 tier - B6
14) AC 3 tier - B7
15) AC 3 tier - B8
16) Sleeper - S1
17) Sleeper - S2
18) Sleeper - S3
19) Sleeper - S4
20) Sleeper - S5
21) Sleeper - S6
22) Sleeper - S7
23) Sleeper - S8
24) General - GN
25) Gen/Disabled - GRD",,
439,4,439_4,Bot,Anything else I can assist you with ?,,
439,5,439_5,User,what is the price of sleeper from Maninagar to Dadar,train_fare,OOOOOClassCodeOSourceODestination
439,6,439_6,Bot,Total Fare is Rs.241.0,,
439,7,439_7,Bot,Anything else I can assist you with ?,,
439,8,439_8,User,Bas aur kuch nahi,deny,OOOO
439,9,439_9,Bot,Sevak se sampark karne k liye dhanyawad,,
440,0,440_0,User,pranaam,greet,O
440,1,440_1,Bot,Hi. Main Sevak hun. Apni loi bhi train sambandhit query puchiye,,
440,2,440_2,User,mujhe train ke sare coaches ke baare me janna hai,coach_layout,OOOOOOOOOO
440,3,440_3,Bot,Please enter valid train number,,
440,4,440_4,User,Sorry man! its 12651,inform,OOOTrainNo
440,5,440_5,Bot,"1) Engine - ENG
2) Gen/Disabled - GRD
3) General - GN
4) General - GN
5) Sleeper - S8
6) Sleeper - S7
7) Sleeper - S6
8) Sleeper - S5
9) Sleeper - S4
10) Pantry - PC
11) Sleeper - S3
12) Sleeper - S2
13) Sleeper - S1
14) AC 3 tier - BE1
15) AC 3 tier - B2
16) AC 3 tier - B1
17) AC 1 tier - HA1
18) General - GN
19) General - GN
20) Gen/Disabled - GRD",,
440,6,440_6,Bot,Anything else I can assist you with ?,,
440,7,440_7,User,ticket fare of 1A from Vridhachalam junction to Jhansi junction,train_fare,OOOClassCodeOSourceSourceODestinationDestination
440,8,440_8,Bot,Total Fare is Rs.3978,,
440,9,440_9,Bot,Let me know if I can help you with anything else.,,
440,10,440_10,User,No,deny,O
440,11,440_11,Bot,Sevak se sampark karne k liye dhanyawad,,
441,0,441_0,User,good evening,greet,OO
441,1,441_1,Bot,Hi. Main Sevak hun. Apni loi bhi train sambandhit query puchiye,,
441,2,441_2,User,mujhe train coach layout jaanna hai ,coach_layout,OOOOOOO
441,3,441_3,Bot,Can I have your train number,,
441,4,441_4,User,Oh! 12918,inform,OTrainNo
441,5,441_5,Bot,"1) Engine - ENG
2) Gen/Disabled - GRD
3) General - GN
4) General - GN
5) AC 2 tier - A1
6) AC 3 tier - B1
7) AC 3 tier - B2
8) AC 3 tier - B3
9) Pantry - PC
10) Sleeper - S1
11) Sleeper - S2
12) Sleeper - S3
13) Sleeper - S4
14) Sleeper - S5
15) Sleeper - S6
16) Sleeper - S7
17) Sleeper - S8
18) Sleeper - S9
19) Sleeper - S10
20) Sleeper - S11
21) Sleeper - S12
22) Sleeper - S13
23) General - GN
24) General - GN
25) Gen/Disabled - GRD",,
441,6,441_6,Bot,May I help you with anything else ?,,
441,7,441_7,User,what is the cost ,train_fare,OOOOO
441,8,441_8,Bot,From which station you would like to start?,,
441,9,441_9,User,I will travel from Dahod,inform,OOOOSource
441,10,441_10,Bot,What travelling Destination you would like to go?,,
441,11,441_11,User,I will travel to Godhra junction,inform,OOOODestinationDestination
441,12,441_12,Bot,"kindly provide the coach type you would like to travel by. (ex- 2ac, cc, sleeper etc.)",,
441,13,441_13,User,1ac,inform,ClassCode
441,14,441_14,Bot,Total Fare is Rs.148,,
441,15,441_15,Bot,Let me know if I can help you with anything else.,,
441,16,441_16,User,Nahi,deny,O
441,17,441_17,Bot,Sevak se sampark karne k liye dhanyawad,,
442,0,442_0,User,Hi Sevak,greet,OO
442,1,442_1,Bot,Hi. Main Sevak hun. Apni loi bhi train sambandhit query puchiye,,
442,2,442_2,User,train map,coach_layout,OO
442,3,442_3,Bot,Please enter your train number,,
442,4,442_4,User,Yeah its 12295,inform,OOTrainNo
442,5,442_5,Bot,"1) Engine - ENG
2) Gen/Disabled - GRD
3) General - GN
4) General - GN
5) Sleeper - S1
6) Sleeper - S2
7) Sleeper - S3
8) Sleeper - S4
9) Sleeper - S5
10) Sleeper - S6
11) Sleeper - S7
12) Sleeper - S8
13) Sleeper - S9
14) Pantry - PC
15) Sleeper - S10
16) Sleeper - S11
17) AC 3 tier - B1
18) AC 3 tier - B2
19) AC 3 tier - B3
20) AC 3 tier - B4
21) AC 2 tier - A1
22) AC 2 tier - A2
23) AC 2 tier - A3
24) General - GN
25) Gen/Disabled - GRD",,
442,6,442_6,Bot,Let me know if I can help you with anything else.,,
442,7,442_7,User,what is the cost of 2ac,train_fare,OOOOOClassCode
442,8,442_8,Bot,Please enter source station,,
442,9,442_9,User,Yeah its Gudur junction,inform,OOSourceSource
442,10,442_10,Bot,Where would you like to go?,,
442,11,442_11,User,I will travel to Buxar,inform,OOOODestination
442,12,442_12,Bot,Total Fare is Rs.3168.0,,
442,13,442_13,Bot,May I help you with anything else ?,,
442,14,442_14,User,No,deny,O
442,15,442_15,Bot,Done. Aapki koi bhi aur train related samasya aap hamse puch sakte hain.,,
443,0,443_0,User,Hey,greet,O
443,1,443_1,Bot,"Hello. Main Sevak, aapki kaise sahayata kar sakta hun",,
443,2,443_2,User,mujhe train 14055 ka coach layout ke bare me information chahiye,coach_layout,OOTrainNoOOOOOOOO
443,3,443_3,Bot,"1) Engine - ENG
2) Gen/Disabled - GRD
3) General - GN
4) General - GN
5) General - GN
6) AC 2 tier - A1
7) AC 3 tier - B3
8) AC 3 tier - B2
9) AC 3 tier - B1
10) Pantry - PC
11) Sleeper - S11
12) Sleeper - S10
13) Sleeper - S9
14) Sleeper - S8
15) Sleeper - S7
16) Sleeper - S6
17) Sleeper - S5
18) Sleeper - S4
19) Sleeper - S3
20) Sleeper - S2
21) Sleeper - S1
22) General - GN
23) General - GN
24) General - GN
25) Gen/Disabled - GRD",,
443,4,443_4,Bot,May I help you with anything else ?,,
443,5,443_5,User,what is the price of 3a,train_fare,OOOOOClassCode
443,6,443_6,Bot,What will be your source station?,,
443,7,443_7,User,I will travel from Kokrajhar,inform,OOOOSource
443,8,443_8,Bot,Where are you planning on going?,,
443,9,443_9,User,Yeah its Ghaziabad,inform,OODestination
443,10,443_10,Bot,Total Fare is Rs.1827,,
443,11,443_11,Bot,May I help you with anything else ?,,
443,12,443_12,User,Nahi,deny,O
443,13,443_13,Bot,Done. Aapki koi bhi aur train related samasya aap hamse puch sakte hain.,,
444,0,444_0,User,Hey,greet,O
444,1,444_1,Bot,Hello. Apni query bataye,,
444,2,444_2,User,12438 mei kaunse coaches uplabdh kraye gae hain,coach_layout,TrainNoOOOOOOO
444,3,444_3,Bot,"1) Engine - ENG
2) Generator - PWR
3) AC 1 tier - H1
4) AC 2 tier - A1
5) AC 2 tier - A2
6) AC 2 tier - A3
7) AC 2 tier - A4
8) Pantry - PC
9) AC 3 tier - B1
10) AC 3 tier - B2
11) AC 3 tier - B3
12) AC 3 tier - B4
13) AC 3 tier - B5
14) AC 3 tier - B6
15) AC 3 tier - B7
16) AC 3 tier - B8
17) AC 3 tier - B9
18) AC 3 tier - B10
19) Generator - PWR",,
444,4,444_4,Bot,Anything else I can assist you with ?,,
444,5,444_5,User,check the price,train_fare,OOO
444,6,444_6,Bot,What will be your source station?,,
444,7,444_7,User,I will travel from Bhopal  junction,inform,OOOOSourceSourceSource
444,8,444_8,Bot,What Destination would you like to travel to?,,
444,9,444_9,User,Yeah its Nagpur,inform,OODestination
444,10,444_10,Bot,"kindly provide the coach type you would like to travel by. (ex- 2ac, cc, sleeper etc.)",,
444,11,444_11,User,chair,inform,ClassCode
444,12,444_12,Bot,Total Fare is Rs.97.25,,
444,13,444_13,Bot,Anything else I can assist you with ?,,
444,14,444_14,User,No,deny,O
444,15,444_15,Bot,Sevak se sampark karne k liye dhanyawad,,
445,0,445_0,User,Hello,greet,O
445,1,445_1,Bot,Hello. Apni query bataye,,
445,2,445_2,User,mujhe train ka coach layout dikhna hai,coach_layout,OOOOOOO
445,3,445_3,Bot,Can I have your train number,,
445,4,445_4,User,Yeah its 12649,inform,OOTrainNo
445,5,445_5,Bot,"1) Engine - ENG
2) Gen/Disabled - GRD
3) Parcel Van - VP
4) Parcel Van - VP
5) General - GN
6) Sleeper - S10
7) Sleeper - S9
8) Sleeper - S8
9) Sleeper - S7
10) Sleeper - S6
11) Sleeper - S5
12) Sleeper - S4
13) Sleeper - S3
14) Pantry - PC
15) Sleeper - S2
16) Sleeper - S1
17) AC 3 tier - B1
18) AC 3 tier - B2
19) AC 3 tier - B3
20) AC 3 tier - B4
21) AC 2 tier - A1
22) AC 1 tier - HA1
23) General - GN
24) Gen/Disabled - GRD",,
445,6,445_6,Bot,Anything else I can assist you with ?,,
445,7,445_7,User,find me the fare,train_fare,OOOO
445,8,445_8,Bot,Tell us your source station,,
445,9,445_9,User,"Sure, Kurnool town",inform,OSourceSource
